,year,day,dechr,hour,min,sec,rh,esh,clong,clat,HGIlong,br,bt,bn,vp1r,vp1t,vp1n,crot,np1,vp1,Tp1,vaz,vel,Bx,By,Bz,sBx,sBy,sBz,nal,val,Tal,np2,vp2,delta T
102,1976,92,1.3447,1,20,41,0.45,12.36,41.54,-5.68,128.5997,-18.48,-1.2,-12.64,322.1447,-7.873,-36.4868,1639,25.85,324.3,89118,-1.4,6.46,18.48,1.2,-12.64,0.74,1.11,1.3,0,0,0,26.19,324,0.0055
103,1976,92,1.3558,1,21,21,0.45,12.37,41.54,-5.68,128.6063,-19.24,-0.45,-11.53,315.3836,-7.0469,-20.0683,1639,24.53,316.1,106355,-1.28,3.64,19.24,0.45,-11.53,0.85,1.73,2.01,0,0,0,25.83,310.6,0.0111
104,1976,92,1.3672,1,22,2,0.45,12.37,41.53,-5.68,128.603,-18.64,-0.48,-11.65,319.7796,-0.5581,-25.5604,1639,27.7,320.8,101540,-0.1,4.57,18.64,0.48,-11.65,1.01,2.99,1.6,0,0,0,24.19,310.2,0.0114
105,1976,92,1.3783,1,22,42,0.45,12.37,41.53,-5.68,128.6096,-19.06,-2.99,-9.33,312.8992,7.1553,-21.2271,1639,25.27,313.7,134350,1.31,3.88,19.06,2.99,-9.33,1.13,2.43,2.66,0,0,0,26.03,305.6,0.0111
106,1976,92,1.3897,1,23,23,0.45,12.37,41.52,-5.68,128.6063,-15.33,2.52,-15.41,313.7835,-19.0819,-9.2752,1639,27.54,314.5,105666,-3.48,1.69,15.33,-2.52,-15.41,1.94,2.18,2.65,0,0,0,23.14,307.6,0.0114
107,1976,92,1.4008,1,24,3,0.45,12.37,41.52,-5.68,128.6129,-12.5,1.06,-16.71,329.7856,18.6111,-44.5423,1639,27.03,333.3,82732,3.23,7.68,12.5,-1.06,-16.71,1.86,6.29,3.27,0,0,0,27.27,332,0.0111
108,1976,92,1.4122,1,24,44,0.45,12.37,41.51,-5.68,128.6096,-14.54,4.63,-16.35,335.9852,26.0886,-30.7877,1639,21.78,338.4,117175,4.44,5.22,14.54,-4.63,-16.35,1.03,1.2,1.4,0,0,0,28.09,323.4,0.0114
109,1976,92,1.4233,1,25,24,0.45,12.37,41.51,-5.68,128.6162,-14.92,1.41,-16.16,333.8154,15.9759,-30.6496,1639,29.18,335.6,132657,2.74,5.24,14.92,-1.41,-16.16,0.91,0.74,0.85,0,0,0,20.79,324,0.0111
110,1976,92,1.4347,1,26,5,0.45,12.37,41.5,-5.68,128.6129,-14.41,1.1,-16.84,327.5799,3.2018,-34.4317,1639,24.98,329.4,88491,0.56,6,14.41,-1.1,-16.84,0.66,0.51,0.75,0,0,0,26.84,324.2,0.0114
111,1976,92,1.4458,1,26,45,0.45,12.37,41.5,-5.68,128.6195,-12.41,2.31,-18.26,330.7813,3.8682,-35.4695,1639,28.21,332.7,78408,0.67,6.12,12.41,-2.31,-18.26,1.58,1.23,1.05,0,0,0,28.58,327.7,0.0111
112,1976,92,1.4572,1,27,26,0.45,12.38,41.49,-5.68,128.6162,-12.89,2.01,-18.11,329.3048,5.6331,-41.8406,1639,25.23,332,84203,0.98,7.24,12.89,-2.01,-18.11,0.72,0.68,1.08,0,0,0,24.95,326.6,0.0114
113,1976,92,1.4683,1,28,6,0.45,12.38,41.49,-5.68,128.6228,-13.39,2.16,-17.55,332.8227,2.9626,-35.2761,1639,26.13,334.7,90742,0.51,6.05,13.39,-2.16,-17.55,0.75,0.73,0.82,0,0,0,26.98,331.9,0.0111
114,1976,92,1.4797,1,28,47,0.45,12.38,41.48,-5.68,128.6195,-12.13,3.69,-18.33,335.0243,5.263,-37.8797,1639,27.08,337.2,87994,0.9,6.45,12.13,-3.69,-18.33,0.93,1.03,1.09,0,0,0,26.21,333,0.0114
115,1976,92,1.4908,1,29,27,0.45,12.38,41.48,-5.68,128.6261,-10.82,3.69,-19.48,334.4033,12.4373,-46.1368,1639,27.71,337.8,78288,2.13,7.85,10.82,-3.69,-19.48,0.66,1.94,1.55,0,0,0,25.85,334.9,0.0111
116,1976,92,1.5022,1,30,8,0.45,12.38,41.47,-5.68,128.6228,-10.76,2.63,-19.53,340.2811,6.712,-47.1665,1639,25.1,343.6,80019,1.13,7.89,10.76,-2.63,-19.53,0.89,0.97,0.81,0,0,0,24.57,336.6,0.0114
117,1976,92,1.5133,1,30,48,0.45,12.38,41.46,-5.68,128.6194,-11.24,3.16,-19.31,337.5839,8.722,-51.4939,1639,28.58,341.6,64056,1.48,8.67,11.24,-3.16,-19.31,1,0.62,0.95,0,0,0,27.48,335.4,0.0111
118,1976,92,1.5247,1,31,29,0.45,12.38,41.46,-5.68,128.6261,-7.16,0.92,-20.7,334.809,9.2936,-42.3125,1639,22,337.6,77505,1.59,7.2,7.16,-0.92,-20.7,2.44,2.38,3.24,0,0,0,26.75,330.7,0.0114
119,1976,92,1.5358,1,32,9,0.45,12.38,41.46,-5.68,128.6327,-10.94,3.84,-18.81,343.9153,14.5346,-51.813,1639,23.5,348.1,54285,2.42,8.56,10.94,-3.84,-18.81,2.53,1.17,2.23,0,0,0,28.51,347.3,0.0111
120,1976,92,1.5472,1,32,50,0.45,12.38,41.45,-5.68,128.6294,-9.67,3.64,-19.39,340.6075,13.3825,-49.1809,1639,28.66,344.4,68283,2.25,8.21,9.67,-3.64,-19.39,2.2,0.71,2.5,0,0,0,24.91,333.2,0.0114
121,1976,92,1.5583,1,33,30,0.45,12.39,41.45,-5.68,128.636,-10.61,4.37,-18.93,334.6269,13.1475,-41.1187,1639,27.16,337.4,73353,2.25,7,10.61,-4.37,-18.93,1.47,0.95,1.3,0,0,0,26.32,338.7,0.0111
122,1976,92,1.5697,1,34,11,0.45,12.39,41.44,-5.68,128.6327,-10.9,4.71,-18.46,331.4401,14.8767,-42.6189,1639,26.92,334.5,81325,2.57,7.32,10.9,-4.71,-18.46,1.3,0.76,1.28,0,0,0,24.95,331.7,0.0114
123,1976,92,1.5808,1,34,51,0.45,12.39,41.43,-5.68,128.6293,-9.98,4.42,-18.93,340.2473,15.9266,-42.0039,1639,27.01,343.2,70238,2.68,7.03,9.98,-4.42,-18.93,2.29,0.76,1.35,0,0,0,26.64,334.2,0.0111
124,1976,92,1.5922,1,35,32,0.45,12.39,41.43,-5.68,128.636,-8.79,2.54,-19.17,340.4107,15.8152,-50.504,1639,30.4,344.5,61532,2.66,8.43,8.79,-2.54,-19.17,3.11,2.53,2.06,0,0,0,27.58,341.9,0.0114
125,1976,92,1.6033,1,36,12,0.45,12.39,41.43,-5.68,128.6426,-10.65,0.48,-18.45,322.6501,-7.3783,-30.7916,1639,21.49,324.2,97730,-1.31,5.45,10.65,-0.48,-18.45,1.14,1.24,1.07,0,0,0,23.19,331.2,0.0111
126,1976,92,1.6147,1,36,53,0.45,12.39,41.42,-5.68,128.6393,-11.1,2.31,-18.03,340.0628,2.849,-47.6733,1639,26.12,343.4,96210,0.48,7.98,11.1,-2.31,-18.03,1.47,1.11,1.39,0,0,0,24.92,334.7,0.0114
127,1976,92,1.6258,1,37,33,0.45,12.39,41.42,-5.68,128.6459,-12.77,-0.68,-16.41,334.6441,0.4088,-40.6149,1639,26.16,337.1,63897,0.07,6.92,12.77,0.68,-16.41,2.22,1.99,2,0,0,0,23.39,331,0.0111
128,1976,92,1.6372,1,38,14,0.45,12.39,41.41,-5.68,128.6426,-15.5,-1.61,-14.06,331.8629,0.4054,-24.9529,1639,19.24,332.8,104448,0.07,4.3,15.5,1.61,-14.06,0.91,1.04,1.17,0,0,0,23,308.4,0.0114
129,1976,92,1.6483,1,38,54,0.45,12.39,41.4,-5.68,128.6392,-18.57,-2.4,-8.78,321.745,-10.1675,-21.1552,1639,24.49,322.6,140229,-1.81,3.76,18.57,2.4,-8.78,0.79,1.06,1.71,0,0,0,24.46,315.1,0.0111
130,1976,92,1.6597,1,39,35,0.45,12.39,41.4,-5.68,128.6459,-19.63,-0.8,-6.29,311.1796,-17.7245,-3.1553,1639,22.33,311.7,163466,-3.26,0.58,19.63,0.8,-6.29,0.33,0.52,0.93,0,0,0,26.79,313.5,0.0114
131,1976,92,1.6708,1,40,15,0.45,12.4,41.39,-5.68,128.6425,-19.8,-0.89,-4.95,307.932,-5.1062,3.9778,1639,24.37,308,117409,-0.95,-0.74,19.8,0.89,-4.95,0.25,0.49,0.73,0,0,0,24.2,297.6,0.0111
132,1976,92,1.6822,1,40,56,0.45,12.4,41.39,-5.68,128.6492,-19.46,-0.69,-5.6,314.5817,-10.8205,4.5052,1639,21.19,314.8,172786,-1.97,-0.82,19.46,0.69,-5.6,0.61,2.12,2.66,0,0,0,24.14,298.4,0.0114
133,1976,92,1.6933,1,41,36,0.45,12.4,41.38,-5.68,128.6458,-19.9,-1.45,4.55,320.3622,-2.9076,-3.9702,1639,24.2,320.4,197974,-0.52,0.71,19.9,1.45,4.55,0.42,1.23,1.62,0,0,0,23.46,307.9,0.0111
134,1976,92,1.7047,1,42,17,0.45,12.4,41.38,-5.68,128.6525,-19.91,-0.51,5.61,310.8761,-2.3874,19.5592,1639,27.76,311.5,111922,-0.44,-3.6,19.91,0.51,5.61,0.28,1.06,1.24,0,0,0,23.97,305.5,0.0114
135,1976,92,1.7158,1,42,57,0.45,12.4,41.37,-5.68,128.6491,-19.68,1.69,6.7,313.2564,-2.8978,24.1598,1639,27.58,314.2,108414,-0.53,-4.41,19.68,-1.69,6.7,0.59,1.4,1.74,0,0,0,25.92,307.6,0.0111
136,1976,92,1.7272,1,43,38,0.45,12.4,41.37,-5.68,128.6558,-20.04,0.96,4.94,318.7787,3.6722,29.9109,1639,30.5,320.2,167757,0.66,-5.36,20.04,-0.96,4.94,0.36,1.49,1.19,0,0,0,22.57,305.2,0.0114
137,1976,92,1.7383,1,44,18,0.45,12.4,41.36,-5.68,128.6524,-18.84,3.25,8.31,317.3331,6.1485,33.9195,1639,25.54,319.2,181836,1.11,-6.1,18.84,-3.25,8.31,1.02,1.86,2.48,0,0,0,24.6,304.5,0.0111
138,1976,92,1.7497,1,44,59,0.45,12.4,41.36,-5.68,128.6591,-19.41,2.04,7.71,322.5843,-1.0697,40.3518,1639,26.62,325.1,203191,-0.19,-7.13,19.41,-2.04,7.71,0.93,1.56,1.91,0,0,0,25.66,318,0.0114
139,1976,92,1.7608,1,45,39,0.45,12.4,41.35,-5.68,128.6557,-18.72,2.14,8.79,320.9485,-2.1286,36.2846,1639,23.15,323,192725,-0.38,-6.45,18.72,-2.14,8.79,1.59,1.85,2.33,0,0,0,25.1,310.3,0.0111
140,1976,92,1.7722,1,46,20,0.45,12.41,41.35,-5.68,128.6624,-20.73,1.8,0.61,329.0723,5.3418,76.1034,1639,26.49,337.8,88784,0.93,-13.02,20.73,-1.8,0.61,0.33,1.5,1.83,0,0,0,21.62,332.3,0.0114
141,1976,92,1.7833,1,47,0,0.45,12.41,41.34,-5.68,128.659,-20.61,1.7,3.04,315.1582,-2.7503,14.422,1639,27.16,315.5,168647,-0.5,-2.62,20.61,-1.7,3.04,0.21,1.47,0.83,0,0,0,23.82,300.6,0.0111
142,1976,92,1.7947,1,47,41,0.45,12.41,41.34,-5.68,128.6657,-20.61,1.91,2.61,320.2005,-0.6147,26.5504,1639,27.78,321.3,201726,-0.11,-4.74,20.61,-1.91,2.61,0.32,1.13,1.68,0,0,0,23.83,304.9,0.0114
143,1976,92,1.8058,1,48,21,0.45,12.41,41.33,-5.68,128.6623,-19.86,2.1,5.71,313.0689,0.9289,27.7756,1639,27.69,314.3,180978,0.17,-5.07,19.86,-2.1,5.71,0.78,1.28,2.32,0,0,0,24.41,297.1,0.0111
144,1976,92,1.8172,1,49,2,0.45,12.41,41.33,-5.68,128.669,-20.07,2.7,3.6,308.6417,2.6396,45.5779,1639,26.73,312,120878,0.49,-8.4,20.07,-2.7,3.6,0.7,1.17,1.92,0,0,0,23.41,305.5,0.0114
145,1976,92,1.8283,1,49,42,0.45,12.41,41.32,-5.68,128.6656,-20.03,3.52,2.77,314.6469,5.8218,25.0991,1639,25.21,315.7,210604,1.06,-4.56,20.03,-3.52,2.77,0.24,0.85,1.17,0,0,0,24.53,299.2,0.0111
146,1976,92,1.8397,1,50,23,0.45,12.41,41.32,-5.68,128.6723,-19.99,4.55,1.12,310.7285,11.9913,25.4563,1639,26.85,312,173689,2.21,-4.68,19.99,-4.55,1.12,0.18,0.37,0.52,0,0,0,23.99,295.1,0.0114
147,1976,92,1.8508,1,51,3,0.45,12.41,41.31,-5.68,128.6689,-19.65,6.03,-0.23,310.0833,10.3949,21.4777,1639,23.88,311,210952,1.92,-3.96,19.65,-6.03,-0.23,0.2,0.39,0.51,0,0,0,23.23,295,0.0111
148,1976,92,1.8622,1,51,44,0.45,12.41,41.31,-5.68,128.6756,-20.02,4.87,0.48,311.3222,17.7872,15.1965,1639,23.78,312.2,152635,3.27,-2.79,20.02,-4.87,0.48,0.27,0.79,0.69,0,0,0,23.74,296.6,0.0114
149,1976,92,1.8733,1,52,24,0.45,12.42,41.3,-5.68,128.6722,-20.2,3.75,-0.97,310.8004,8.4643,19.0709,1639,24.48,311.5,131822,1.56,-3.51,20.2,-3.75,-0.97,0.19,0.5,0.68,0,0,0,22.42,298.6,0.0111
150,1976,92,1.8847,1,53,5,0.45,12.42,41.3,-5.68,128.6789,-20.12,5.54,-0.6,311.4384,8.8625,9.1926,1639,26.52,311.7,163225,1.63,-1.69,20.12,-5.54,-0.6,0.23,0.98,0.59,0,0,0,22.55,299.5,0.0114
151,1976,92,1.8958,1,53,45,0.45,12.42,41.29,-5.68,128.6755,-20.11,5.45,1.69,320.0279,16.772,9.2313,1639,24,320.6,191948,3,-1.65,20.11,-5.45,1.69,0.33,1.69,2.33,0,0,0,22.98,297.9,0.0111
152,1976,92,1.9072,1,54,26,0.45,12.42,41.29,-5.68,128.6822,-20.16,4.55,3.98,312.9147,16.2896,20.3725,1639,30.16,314,110688,2.98,-3.72,20.16,-4.55,3.98,0.3,0.96,1.12,0,0,0,23.82,304.6,0.0114
153,1976,92,1.9183,1,55,6,0.45,12.5,41.36,-5.68,128.7588,-19.92,5.8,1.77,0,0,0,1639,0,0,0,0,0,19.92,-5.8,1.77,0.26,1.22,1.12,0,0,0,0,0,0.0111
154,1976,92,2.2125,2,12,45,0.45,12.45,41.15,-5.68,128.7226,-7.78,-0.22,-18.79,332.6357,2.4384,-32.2058,1639,28.24,334.2,83755,0.42,5.53,7.78,0.22,-18.79,0.83,0.39,0.46,0,0,0,25.73,334.5,0.2942
155,1976,92,2.2239,2,13,26,0.45,12.45,41.14,-5.68,128.7193,-9.32,0.56,-17.4,339.4023,-2.4288,-34.8951,1639,29.71,341.2,61516,-0.41,5.87,9.32,-0.56,-17.4,2.76,3.32,2.53,0,0,0,26.35,334.8,0.0114
156,1976,92,2.235,2,14,6,0.45,12.45,41.14,-5.68,128.7259,-11.47,5.22,-16.32,335.3943,21.689,-27.2777,1639,23.9,337.2,124124,3.7,4.64,11.47,-5.22,-16.32,0.65,0.77,1.1,0,0,0,25.51,325.9,0.0111
157,1976,92,2.2464,2,14,47,0.45,12.45,41.13,-5.68,128.7226,-10.17,5.71,-15.9,340.1353,14.6722,-38.3081,1639,29.08,342.6,61448,2.47,6.42,10.17,-5.71,-15.9,4.12,3.28,3.77,0,0,0,28.65,347,0.0114
158,1976,92,2.2578,2,15,28,0.45,12.45,41.13,-5.67,128.7294,-13.59,8.75,-13.27,325.0357,19.6523,-26.4283,1639,30.34,326.7,94202,3.46,4.64,13.59,-8.75,-13.27,0.72,1.2,1.01,0,0,0,23.77,320.6,0.0114
159,1976,92,2.2692,2,16,9,0.45,12.45,41.12,-5.67,128.7261,-15.33,10.69,-9.55,318.0589,28.0503,-13.9965,1639,24.04,319.6,108576,5.04,2.51,15.33,-10.69,-9.55,0.72,1.84,1.79,0,0,0,25.1,300.5,0.0114
160,1976,92,2.2803,2,16,49,0.45,12.45,41.12,-5.67,128.7327,-15.27,8.14,-11.13,312.863,26.0519,-16.8928,1639,26.14,314.4,131592,4.76,3.08,15.27,-8.14,-11.13,0.99,2.56,1.98,0,0,0,24.59,305.2,0.0111
161,1976,92,2.2917,2,17,30,0.45,12.46,41.11,-5.67,128.7294,-12.8,3.44,-15.05,323.1021,9.5894,-31.7513,1639,24.1,324.8,100618,1.7,5.61,12.8,-3.44,-15.05,0.92,1.36,1.5,0,0,0,24.61,322.7,0.0114
162,1976,92,2.3028,2,18,10,0.45,12.46,41.11,-5.67,128.736,-14.68,3.44,-12.65,322.7662,7.2119,-22.0661,1639,21.24,323.6,120056,1.28,3.91,14.68,-3.44,-12.65,2.04,2.07,2.51,0,0,0,25.56,307.9,0.0111
163,1976,92,2.3142,2,18,51,0.45,12.46,41.1,-5.67,128.7327,-14.79,1.67,-12.56,319.553,18.7611,-17.8405,1639,23.99,320.6,134662,3.36,3.19,14.79,-1.67,-12.56,1.48,3.33,1.9,0,0,0,22.33,314.6,0.0114
164,1976,92,2.3253,2,19,31,0.45,12.46,41.1,-5.67,128.7393,-16.73,7.14,-8.88,314.8224,15.838,-15.472,1639,25.82,315.6,157849,2.88,2.81,16.73,-7.14,-8.88,0.75,2.41,1.48,0,0,0,21.08,299,0.0111
165,1976,92,2.3367,2,20,12,0.45,12.46,41.09,-5.67,128.736,-17.47,8.01,-7.51,313.3235,24.9342,-7.3523,1639,23.28,314.4,149465,4.55,1.34,17.47,-8.01,-7.51,0.53,0.79,0.69,0,0,0,22.39,297.4,0.0114
166,1976,92,2.3478,2,20,52,0.45,12.46,41.08,-5.67,128.7326,-17.33,7.65,-8.4,318.2965,24.3798,-6.7426,1639,22.54,319.3,152262,4.38,1.21,17.33,-7.65,-8.4,0.79,1.24,1.17,0,0,0,21.66,299,0.0111
167,1976,92,2.3592,2,21,33,0.45,12.46,41.08,-5.67,128.7393,-17.01,8.73,-8.36,316.8713,26.9983,-7.1613,1639,24.9,318.1,148828,4.87,1.29,17.01,-8.73,-8.36,0.95,1.53,1.34,0,0,0,24.31,306.4,0.0114
168,1976,92,2.3703,2,22,13,0.45,12.46,41.08,-5.67,128.7459,-18.17,7.18,-6.88,309.1991,18.9114,3.7848,1639,27.88,309.8,154649,3.5,-0.7,18.17,-7.18,-6.88,0.84,0.82,1.61,0,0,0,20.25,293.1,0.0111
169,1976,92,2.3817,2,22,54,0.45,12.46,41.07,-5.67,128.7426,-17.93,7.48,-6.43,316.8921,24.8287,-9.3229,1639,25.04,318,190766,4.48,1.68,17.93,-7.48,-6.43,0.92,1.03,2.01,0,0,0,24.65,312.5,0.0114
170,1976,92,2.3928,2,23,34,0.45,12.46,41.07,-5.67,128.7492,-19.03,7.38,-3,312.7731,15.9539,14.1666,1639,24.43,313.5,249498,2.92,-2.59,19.03,-7.38,-3,0.49,1.12,0.85,0,0,0,21.18,291.1,0.0111
171,1976,92,2.4042,2,24,15,0.45,12.47,41.06,-5.67,128.7459,-19.76,4.77,-0.93,310.7297,9.4937,21.2478,1639,22.83,311.6,164067,1.75,-3.91,19.76,-4.77,-0.93,0.3,1.24,0.57,0,0,0,20.42,288.1,0.0114
172,1976,92,2.4153,2,24,55,0.45,12.47,41.05,-5.67,128.7425,-18.75,5.38,-1.77,0,0,0,1639,0,0,0,0,0,18.75,-5.38,-1.77,1.59,3.86,3.79,0,0,0,23.46,308.8,0.0111
173,1976,92,2.4603,2,27,37,0.45,12.47,41.04,-5.67,128.7591,-18.61,5.63,-0.07,303.7313,25.7186,25.7035,1639,25.78,305.9,112078,4.84,-4.82,18.61,-5.63,-0.07,0.96,3.07,3.11,0,0,0,23.34,307,0.045
174,1976,92,2.5053,2,30,19,0.45,12.48,41.01,-5.67,128.7557,-17.38,5.13,5.44,302.7425,21.5415,26.9272,1639,27.77,304.7,151329,4.07,-5.07,17.38,-5.13,5.44,1.45,2.17,4.39,6.62,269.3,146479,23.56,308.2,0.045
175,1976,92,2.5503,2,33,1,0.45,12.48,40.99,-5.67,128.7623,-16.86,7.94,4.59,0,0,0,1639,0,0,0,0,0,16.86,-7.94,4.59,1.47,3.18,3.94,0,0,0,24.33,304.8,0.045
176,1976,92,2.5953,2,35,43,0.45,12.48,40.97,-5.67,128.7688,-13.32,1.94,13.16,310.6288,1.7891,35.8866,1639,23.02,312.7,139869,0.33,-6.59,13.32,-1.94,13.16,3.12,1.66,3.46,0,0,0,21.9,317.4,0.045
177,1976,92,2.6403,2,38,25,0.45,12.49,40.95,-5.67,128.7754,-13.11,0.04,14.14,326.2278,-3.2455,52.8692,1639,26.26,330.5,80903,0,0,13.11,-0.04,14.14,0.81,0.92,1.64,0,0,0,20.95,334.2,0.045
178,1976,92,2.6517,2,39,6,0.45,12.49,40.95,-5.67,128.7822,-11.27,-1.1,15.35,320.3523,-8.2209,67.0639,1639,33.31,327.4,81978,-1.47,-11.82,11.27,1.1,15.35,1.64,1.25,1.52,0,0,0,24.4,327.8,0.0114
179,1976,92,2.6628,2,39,46,0.45,12.49,40.94,-5.67,128.7787,-11.63,-1.01,12.33,329.5772,-17.0417,72.5591,1639,25.9,337.9,90099,-2.96,-12.4,11.63,1.01,12.33,6.82,4.42,4.9,0,0,0,21.09,340.8,0.0111
180,1976,92,2.6742,2,40,27,0.45,12.49,40.94,-5.67,128.7855,-18.25,6.23,4.94,319.1411,6.1835,42.3637,1639,19.84,322,173468,1.11,-7.56,18.25,-6.23,4.94,0.47,1.08,0.96,0,0,0,22.01,318.1,0.0114
181,1976,92,2.6853,2,41,7,0.45,12.49,40.93,-5.67,128.782,-18.7,5.05,4.34,321.282,6.8982,37.1822,1639,21.42,323.5,166990,1.23,-6.6,18.7,-5.05,4.34,0.26,0.67,0.78,0,0,0,20,316.3,0.0111
182,1976,92,2.6967,2,41,48,0.45,12.49,40.93,-5.67,128.7888,-18.93,4.65,4.04,314.4682,4.5009,39.7306,1639,24.17,317,134941,0.82,-7.2,18.93,-4.65,4.04,0.29,0.48,0.66,0,0,0,22.61,316.2,0.0114
183,1976,92,2.7078,2,42,28,0.45,12.49,40.92,-5.67,128.7853,-18.98,4.22,4.02,315.2586,6.3835,40.3938,1639,21.31,317.9,123383,1.16,-7.3,18.98,-4.22,4.02,0.26,0.5,1.06,0,0,0,22.65,314.5,0.0111
184,1976,92,2.7192,2,43,9,0.45,12.5,40.92,-5.67,128.7921,-18.44,6.46,2.91,312.8,4.0402,29.3504,1639,23.03,314.2,130841,0.74,-5.36,18.44,-6.46,2.91,0.94,2.18,1.4,0,0,0,20.72,304.4,0.0114
185,1976,92,2.7303,2,43,49,0.45,12.5,40.91,-5.67,128.7886,-17.45,8.98,3.87,317.4313,18.5253,34.1497,1639,23.3,319.8,154029,3.34,-6.13,17.45,-8.98,3.87,0.32,0.7,0.62,0,0,0,22.93,308.1,0.0111
186,1976,92,2.7417,2,44,30,0.45,12.5,40.91,-5.67,128.7954,-17.76,8.92,3.24,316.6284,22.6407,37.1218,1639,27.21,319.6,143033,4.09,-6.67,17.76,-8.92,3.24,0.41,0.71,0.84,0,0,0,22.03,306.6,0.0114
187,1976,92,2.7528,2,45,10,0.45,12.5,40.9,-5.67,128.7919,-17.08,10.73,2.76,317.0259,22.7803,33.4628,1639,20.09,319.6,125439,4.11,-6.01,17.08,-10.73,2.76,0.53,1,0.53,0,0,0,21.17,317.6,0.0111
188,1976,92,2.7642,2,45,51,0.45,12.5,40.9,-5.67,128.7987,-17.92,7.95,4.27,322.2828,15.3676,39.845,1639,18.11,325.1,143881,2.73,-7.04,17.92,-7.95,4.27,0.45,1.27,1.2,0,0,0,21.98,320.8,0.0114
189,1976,92,2.7753,2,46,31,0.45,12.5,40.89,-5.67,128.7952,-17.27,9.7,4.59,319.6916,23.0279,36.5753,1639,22.71,322.6,105617,4.12,-6.51,17.27,-9.7,4.59,0.57,1.05,1.18,0,0,0,22.08,317.3,0.0111
190,1976,92,2.7867,2,47,12,0.45,12.5,40.89,-5.67,128.802,-16.83,10.96,4.41,322.4706,30.1418,43.6171,1639,25.44,326.8,119777,5.34,-7.67,16.83,-10.96,4.41,0.66,0.93,0.96,0,0,0,20.66,322.6,0.0114
191,1976,92,2.7978,2,47,52,0.45,12.5,40.88,-5.67,128.7985,-17.74,9.44,2.99,317.6267,23.9382,35.5034,1639,23.26,320.5,115824,4.31,-6.36,17.74,-9.44,2.99,0.51,1.35,1.02,0,0,0,21.85,317,0.0111
192,1976,92,2.8092,2,48,33,0.45,12.5,40.88,-5.67,128.8053,-18.16,8.34,3.59,315.6027,15.3251,38.405,1639,24.53,318.3,137273,2.78,-6.93,18.16,-8.34,3.59,0.4,0.92,0.92,0,0,0,20.56,309,0.0114
193,1976,92,2.8203,2,49,13,0.45,12.51,40.87,-5.67,128.8018,-16.75,11.11,4.23,327.3495,24.6135,36.5317,1639,22.15,330.3,210172,4.3,-6.35,16.75,-11.11,4.23,0.76,1.11,0.81,0,0,0,19.35,311.3,0.0111
194,1976,92,2.8317,2,49,54,0.45,12.51,40.87,-5.67,128.8086,-16.94,11.07,3.02,320.7622,28.6273,35.6101,1639,22.33,324,133869,5.1,-6.31,16.94,-11.07,3.02,0.32,0.65,0.79,0,0,0,22.3,320.8,0.0114
195,1976,92,2.8428,2,50,34,0.45,12.51,40.86,-5.67,128.8051,-17.2,10.58,2.98,317.3149,23.1351,32.3733,1639,20.79,319.8,125092,4.17,-5.81,17.2,-10.58,2.98,0.78,0.67,1.3,0,0,0,21.29,316.5,0.0111
196,1976,92,2.8542,2,51,15,0.45,12.51,40.86,-5.67,128.8119,-15.28,13.22,2.14,324.4357,41.7914,34.2081,1639,24.45,328.9,112098,7.34,-5.97,15.28,-13.22,2.14,1.44,2.03,2.74,0,0,0,21,322,0.0114
197,1976,92,2.8653,2,51,55,0.45,12.51,40.85,-5.67,128.8084,-17.03,9.67,4.83,327.7327,33.5211,35.0328,1639,23.36,331.3,151547,5.84,-6.07,17.03,-9.67,4.83,0.84,1.87,1.16,0,0,0,20.8,321.1,0.0111
198,1976,92,2.8767,2,52,36,0.45,12.51,40.84,-5.67,128.8052,-18.08,7.17,4.54,317.7773,19.7145,39.2624,1639,20.53,320.8,119007,3.55,-7.03,18.08,-7.17,4.54,0.52,1.38,0.79,0,0,0,20.18,309,0.0114
199,1976,92,2.8878,2,53,16,0.45,12.51,40.84,-5.67,128.8117,-17.9,7.75,4.41,313.2366,12.3619,41.3818,1639,18.68,316.2,128899,2.26,-7.52,17.9,-7.75,4.41,0.29,0.68,0.61,0,0,0,18.4,307.4,0.0111
200,1976,92,2.8992,2,53,57,0.45,12.51,40.83,-5.67,128.8084,-17.44,8.67,3.87,318.2311,21.7506,37.753,1639,20.81,321.2,138933,3.91,-6.75,17.44,-8.67,3.87,0.36,1.2,1.08,0,0,0,19.27,308,0.0114
201,1976,92,2.9103,2,54,37,0.45,12.51,40.83,-5.67,128.815,-17.89,6.78,3.43,319.9167,29.1147,39.8416,1639,24.46,323.7,75085,5.2,-7.07,17.89,-6.78,3.43,1.01,2.43,1.13,0,0,0,17.84,310,0.0111
202,1976,92,2.9217,2,55,18,0.45,12.52,40.83,-5.67,128.8217,-18.2,5.77,3.92,315.0146,9.1293,38.5835,1639,21.69,317.5,144371,1.66,-6.98,18.2,-5.77,3.92,0.23,0.56,0.65,0,0,0,18.73,305.8,0.0114
203,1976,92,2.9328,2,55,58,0.45,12.52,40.82,-5.67,128.8183,-17.7,7.04,1.11,311.6402,13.6065,38.4669,1639,20.92,314.3,151212,2.5,-7.03,17.7,-7.04,1.11,0.51,2.04,2.89,0,0,0,18.82,305.4,0.0111
204,1976,92,2.9442,2,56,39,0.45,12.52,40.81,-5.67,128.815,-17.69,5.91,3.76,306.9084,5.5179,41.1205,1639,19.2,309.7,73376,1.03,-7.63,17.69,-5.91,3.76,0.44,1.81,1.46,0,0,0,19.35,306.3,0.0114
