year          day          dechr          hour          min          sec          rh          esh          clong          clat          HGIlong          br          bt          bn          vp1r          vp1t          vp1n          crot          np1          vp1          Tp1          vaz          vel          Bx          By          Bz          sBx          sBy          sBz          nal          val          Tal          np2          vp2
   1976.0000      92.0000      20.5147      20.0000      30.0000      53.0000       0.4400      14.2400      32.8800      -5.4700     131.2695     -18.6900      19.1100     -11.6100     593.6346       8.6001     -48.8108    1639.0000      12.0000     595.7000  389770.0000       0.8300       4.7000      18.6900     -19.1100     -11.6100       1.0400       0.7500       0.8000       0.0000       0.0000       0.0000      13.7500     602.9000
   1976.0000      92.0000      20.5258      20.0000      31.0000      33.0000       0.4400      14.2500      32.8800      -5.4700     131.2761     -21.0500      18.5400     -10.4100       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.0500     -18.5400     -10.4100       0.3100       0.2100       0.2500       0.0000       0.0000       0.0000      11.3900     609.9000
   1976.0000      92.0000      20.5372      20.0000      32.0000      14.0000       0.4400      14.2500      32.8700      -5.4700     131.2728     -20.3400      18.3800     -10.1900       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.3400     -18.3800     -10.1900       0.2700       0.3400       0.2400       0.0000       0.0000       0.0000      13.0000     604.3000
   1976.0000      92.0000      20.5483      20.0000      32.0000      54.0000       0.4400      14.2500      32.8600      -5.4700     131.2694     -20.1900      18.2600     -10.3000       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.1900     -18.2600     -10.3000       0.3000       0.3800       0.3500       0.0000       0.0000       0.0000      13.6400     597.5000
   1976.0000      92.0000      20.5597      20.0000      33.0000      35.0000       0.4400      14.2500      32.8600      -5.4700     131.2761     -20.4300      18.3500     -10.5100       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.4300     -18.3500     -10.5100       0.2300       0.3700       0.2200       0.0000       0.0000       0.0000      12.5200     603.4000
   1976.0000      92.0000      20.5708      20.0000      34.0000      15.0000       0.4400      14.2500      32.8600      -5.4700     131.2827     -20.2300      18.3400     -10.4000       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.2300     -18.3400     -10.4000       0.6000       0.5800       0.6900       0.0000       0.0000       0.0000      13.2200     599.6000
   1976.0000      92.0000      20.5822      20.0000      34.0000      56.0000       0.4400      14.2500      32.8500      -5.4700     131.2794     -19.7500      19.0800      -9.8300     576.0846      15.5021     -30.5048    1639.0000      12.9100     577.1000  432133.0000       0.0000       3.0300      19.7500     -19.0800      -9.8300       0.3600       0.4500       0.3500       0.0000       0.0000       0.0000      13.7400     598.2000
   1976.0000      92.0000      20.5933      20.0000      35.0000      36.0000       0.4400      14.2500      32.8500      -5.4700     131.2860     -19.4000      19.7100      -9.9700       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      19.4000     -19.7100      -9.9700       0.4400       0.3500       0.4500       0.0000       0.0000       0.0000      13.2800     602.4000
   1976.0000      92.0000      20.6047      20.0000      36.0000      17.0000       0.4400      14.2600      32.8400      -5.4700     131.2827     -19.0600      20.3100     -10.5600       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      19.0600     -20.3100     -10.5600       0.4500       0.4800       0.3000       0.0000       0.0000       0.0000      11.8300     606.9000
   1976.0000      92.0000      20.6158      20.0000      36.0000      57.0000       0.4400      14.2600      32.8300      -5.4700     131.2793     -19.6400      20.3500     -10.8000       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      19.6400     -20.3500     -10.8000       0.3400       0.3900       0.4600       0.0000       0.0000       0.0000      11.6900     608.2000
   1976.0000      92.0000      20.6272      20.0000      37.0000      38.0000       0.4400      14.2600      32.8300      -5.4700     131.2860     -19.4000      20.6100     -10.9200       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      19.4000     -20.6100     -10.9200       0.5300       0.4700       0.3900       0.0000       0.0000       0.0000      12.2700     611.0000
   1976.0000      92.0000      20.6383      20.0000      38.0000      18.0000       0.4400      14.2600      32.8200      -5.4700     131.2826     -19.5600      19.9300     -11.1100       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      19.5600     -19.9300     -11.1100       0.5200       0.3600       0.4800       0.0000       0.0000       0.0000      12.6700     599.2000
   1976.0000      92.0000      20.6497      20.0000      38.0000      59.0000       0.4400      14.2600      32.8200      -5.4700     131.2893     -20.0500      20.2500     -10.2500       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      20.0500     -20.2500     -10.2500       0.9400       1.9600       1.3300       0.0000       0.0000       0.0000      12.1700     606.2000
   1976.0000      92.0000      20.6608      20.0000      39.0000      39.0000       0.4400      14.2600      32.8100      -5.4700     131.2859     -19.5900      20.7200     -10.4700       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      19.5900     -20.7200     -10.4700       0.9400       1.9200       1.0000       0.0000       0.0000       0.0000      10.1800     601.3000
   1976.0000      92.0000      20.6722      20.0000      40.0000      20.0000       0.4400      14.2600      32.8100      -5.4700     131.2926     -21.0400      19.3100      -9.4500       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.0400     -19.3100      -9.4500       0.4000       1.3600       1.5400       0.0000       0.0000       0.0000      12.6700     600.1000
   1976.0000      92.0000      20.6833      20.0000      41.0000       0.0000       0.4400      14.2600      32.8000      -5.4700     131.2892     -21.4700      19.2000      -9.2800       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.4700     -19.2000      -9.2800       0.5400       0.6400       0.6700       0.0000       0.0000       0.0000      10.9700     588.7000
   1976.0000      92.0000      20.6947      20.0000      41.0000      41.0000       0.4400      14.2600      32.8000      -5.4700     131.2959     -22.1500      18.4300      -8.6200       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      22.1500     -18.4300      -8.6200       0.3500       0.5700       0.4900       0.0000       0.0000       0.0000      13.0100     607.4000
   1976.0000      92.0000      20.7058      20.0000      42.0000      21.0000       0.4400      14.2700      32.7900      -5.4700     131.2925     -22.2000      18.3000      -8.5900       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      22.2000     -18.3000      -8.5900       0.3300       0.9400       1.1900       0.0000       0.0000       0.0000      11.0100     586.5000
   1976.0000      92.0000      20.7172      20.0000      43.0000       2.0000       0.4400      14.2700      32.7900      -5.4700     131.2992     -22.6100      17.8700      -9.3900       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      22.6100     -17.8700      -9.3900       0.2100       0.3600       0.4700       0.0000       0.0000       0.0000      12.4900     583.8000
   1976.0000      92.0000      20.7283      20.0000      43.0000      42.0000       0.4400      14.2700      32.7800      -5.4700     131.2958     -22.4800      17.1000     -10.4900       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      22.4800     -17.1000     -10.4900       0.3300       0.4800       0.4500       0.0000       0.0000       0.0000      12.0700     589.1000
   1976.0000      92.0000      20.7397      20.0000      44.0000      23.0000       0.4400      14.2700      32.7800      -5.4700     131.3025     -22.5700      17.0900     -10.2900       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      22.5700     -17.0900     -10.2900       0.4700       0.5200       0.5800       0.0000       0.0000       0.0000      12.2100     583.1000
   1976.0000      92.0000      20.7508      20.0000      45.0000       3.0000       0.4400      14.2700      32.7700      -5.4700     131.2991     -23.0200      17.0400      -9.7300     573.4901      33.2681     -37.8531    1639.0000      12.5700     575.7000  468798.0000       3.3200       3.7700      23.0200     -17.0400      -9.7300       0.3100       0.6600       0.4500       0.0000       0.0000       0.0000      12.5300     582.9000
   1976.0000      92.0000      20.7622      20.0000      45.0000      44.0000       0.4400      14.2700      32.7700      -5.4700     131.3058     -23.5800      16.1500     -10.3400       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.5800     -16.1500     -10.3400       0.4600       0.4900       0.4800       0.0000       0.0000       0.0000      11.5200     581.6000
   1976.0000      92.0000      20.7733      20.0000      46.0000      24.0000       0.4400      14.2700      32.7600      -5.4700     131.3024     -22.8100      15.9600      -9.9400       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      22.8100     -15.9600      -9.9400       0.5200       0.4200       0.5700       0.0000       0.0000       0.0000      13.4600     595.9000
   1976.0000      92.0000      20.7847      20.0000      47.0000       5.0000       0.4400      14.2700      32.7600      -5.4700     131.3091     -22.4000      15.3300      -9.8400       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      22.4000     -15.3300      -9.8400       0.6000       1.1300       0.8100       0.0000       0.0000       0.0000      14.7900     604.2000
   1976.0000      92.0000      20.7958      20.0000      47.0000      45.0000       0.4400      14.2700      32.7500      -5.4700     131.3057     -23.0600      14.4100      -9.0100       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.0600     -14.4100      -9.0100       0.5800       0.9300       1.0700       0.0000       0.0000       0.0000      14.2600     593.7000
   1976.0000      92.0000      20.8072      20.0000      48.0000      26.0000       0.4400      14.2800      32.7500      -5.4700     131.3124     -23.1800      14.8500      -8.4600       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.1800     -14.8500      -8.4600       0.4300       0.8600       0.6900       0.0000       0.0000       0.0000      15.2200     597.3000
   1976.0000      92.0000      20.8183      20.0000      49.0000       6.0000       0.4400      14.2800      32.7400      -5.4700     131.3090     -23.8500      14.9600      -6.9700       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.8500     -14.9600      -6.9700       0.4300       0.8400       0.7800       0.0000       0.0000       0.0000      13.9500     592.1000
   1976.0000      92.0000      20.8297      20.0000      49.0000      47.0000       0.4400      14.2800      32.7400      -5.4700     131.3157     -23.9700      13.9600      -8.4400       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.9700     -13.9600      -8.4400       0.5000       0.4900       0.7200       0.0000       0.0000       0.0000      14.7400     597.6000
   1976.0000      92.0000      20.8408      20.0000      50.0000      27.0000       0.4400      14.2800      32.7300      -5.4700     131.3123     -24.0400      13.5100      -9.5700       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.0400     -13.5100      -9.5700       0.4000       0.5600       0.6400       0.0000       0.0000       0.0000      13.9300     592.9000
   1976.0000      92.0000      20.8522      20.0000      51.0000       8.0000       0.4400      14.2800      32.7300      -5.4700     131.3190     -23.9000      13.6700     -11.3800       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.9000     -13.6700     -11.3800       0.2800       0.8700       0.7700       0.0000       0.0000       0.0000      13.0400     604.2000
   1976.0000      92.0000      20.8633      20.0000      51.0000      48.0000       0.4400      14.2800      32.7200      -5.4700     131.3156     -23.9600      13.9300     -11.0300       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.9600     -13.9300     -11.0300       0.6600       0.8400       0.7900       0.0000       0.0000       0.0000      11.5400     593.1000
   1976.0000      92.0000      20.8747      20.0000      52.0000      29.0000       0.4400      14.2800      32.7200      -5.4700     131.3223     -24.2700      13.2800     -11.1800       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.2700     -13.2800     -11.1800       0.2500       0.3500       0.3700       0.0000       0.0000       0.0000      12.8500     599.3000
   1976.0000      92.0000      20.8858      20.0000      53.0000       9.0000       0.4400      14.2800      32.7100      -5.4700     131.3189     -23.9400      14.0400     -10.9100       0.0000       0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.9400     -14.0400     -10.9100       0.2400       0.4300       0.2900       0.0000       0.0000       0.0000      11.6700     595.9000
   1976.0000      92.0000      20.8972      20.0000      53.0000      50.0000       0.4400      14.2800      32.7100      -5.4700     131.3256     -24.1600      13.0700     -11.2500       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.1600     -13.0700     -11.2500       0.3600       0.7500       0.4300       0.0000       0.0000       0.0000      13.0900     602.9000
   1976.0000      92.0000      20.9083      20.0000      54.0000      30.0000       0.4400      14.2900      32.7000      -5.4700     131.3222     -25.1500       8.7900     -10.3700       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      25.1500      -8.7900     -10.3700       1.0000       2.5400       1.3200       0.0000       0.0000       0.0000      14.7200     590.9000
   1976.0000      92.0000      20.9197      20.0000      55.0000      11.0000       0.4400      14.2900      32.7000      -5.4700     131.3289     -26.0900       6.2500      -9.2400       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.0900      -6.2500      -9.2400       1.0900       3.2500       1.1700       0.0000       0.0000       0.0000      13.7700     594.2000
   1976.0000      92.0000      20.9308      20.0000      55.0000      51.0000       0.4400      14.2900      32.6900      -5.4700     131.3255     -21.4100      17.4200     -10.1100       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      21.4100     -17.4200     -10.1100       0.9800       1.4500       1.1000       0.0000       0.0000       0.0000      14.1800     592.9000
   1976.0000      92.0000      20.9422      20.0000      56.0000      32.0000       0.4400      14.2900      32.6900      -5.4600     131.3322     -23.6800      14.3600      -9.9100       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.6800     -14.3600      -9.9100       1.1800       1.6800       1.2500       0.0000       0.0000       0.0000      12.9500     603.5000
   1976.0000      92.0000      20.9872      20.0000      59.0000      14.0000       0.4400      14.2900      32.6700      -5.4600     131.3388     -24.0100      11.3500     -11.5200     598.5968     -13.3750     -23.3155    1639.0000      18.8300     599.2000  602232.0000      -1.2800       2.2300      24.0100     -11.3500     -11.5200       1.0800       2.1400       1.8400       0.2400     667.3000  208525.0000      14.5700     594.3000
   1976.0000      92.0000      21.0322      21.0000       1.0000      56.0000       0.4400      14.3000      32.6500      -5.4600     131.3454     -25.1000       8.6200     -10.0100     583.5121     -12.3247     -33.4482    1639.0000      17.7600     584.6000  567710.0000      -1.2100       3.2800      25.1000      -8.6200     -10.0100       1.2000       4.8300       3.1100       0.2200     639.9000  905748.0000      15.0900     587.5000
   1976.0000      92.0000      21.0772      21.0000       4.0000      38.0000       0.4400      14.3000      32.6300      -5.4600     131.3520     -25.7100       5.5600     -10.1400     593.7795     -18.5565     -29.4706    1639.0000      19.0800     594.8000  443674.0000      -1.7900       2.8400      25.7100      -5.5600     -10.1400       0.5900       1.2400       1.5900       0.4000     657.2000  373807.0000      12.8300     583.4000
   1976.0000      92.0000      21.1222      21.0000       7.0000      20.0000       0.4400      14.3100      32.6100      -5.4600     131.3586     -25.8200       6.6000      -8.6100       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      25.8200      -6.6000      -8.6100       1.2900       2.2300       2.6300       0.0000       0.0000       0.0000      14.8200     600.6000
   1976.0000      92.0000      21.1672      21.0000      10.0000       2.0000       0.4400      14.3100      32.5900      -5.4600     131.3652     -24.1800       9.7300     -13.2600       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.1800      -9.7300     -13.2600       0.9600       0.8100       1.8900       0.0000       0.0000       0.0000      12.3100     594.5000
   1976.0000      92.0000      21.1783      21.0000      10.0000      42.0000       0.4400      14.3100      32.5800      -5.4600     131.3617     -23.5900       9.5800     -14.4900       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.5900      -9.5800     -14.4900       0.8400       1.0700       1.0000       0.0000       0.0000       0.0000      11.5000     588.2000
   1976.0000      92.0000      21.1897      21.0000      11.0000      23.0000       0.4400      14.3100      32.5800      -5.4600     131.3685     -23.1000       9.8900     -15.6900       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.1000      -9.8900     -15.6900       1.1300       1.1900       1.5400       0.0000       0.0000       0.0000      12.4300     601.7000
   1976.0000      92.0000      21.2008      21.0000      12.0000       3.0000       0.4400      14.3200      32.5700      -5.4600     131.3650     -23.3900       9.4900     -16.3000       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.3900      -9.4900     -16.3000       0.5900       0.8600       0.9600       0.0000       0.0000       0.0000      10.8100     611.3000
   1976.0000      92.0000      21.2122      21.0000      12.0000      44.0000       0.4400      14.3200      32.5700      -5.4600     131.3718     -23.4500       9.2400     -16.4000       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      23.4500      -9.2400     -16.4000       0.4100       0.5500       0.9700       0.0000       0.0000       0.0000      10.7400     612.0000
   1976.0000      92.0000      21.2233      21.0000      13.0000      24.0000       0.4400      14.3200      32.5600      -5.4600     131.3683     -24.2700       8.9700     -15.4700       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.2700      -8.9700     -15.4700       0.3800       0.4100       0.5100       0.0000       0.0000       0.0000      10.8400     610.9000
   1976.0000      92.0000      21.2347      21.0000      14.0000       5.0000       0.4400      14.3200      32.5600      -5.4600     131.3751     -24.7400       8.6900     -14.7500       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.7400      -8.6900     -14.7500       0.2700       0.2800       0.2300       0.0000       0.0000       0.0000      10.9600     611.2000
   1976.0000      92.0000      21.2458      21.0000      14.0000      45.0000       0.4400      14.3200      32.5500      -5.4600     131.3716     -24.6100       8.8900     -14.7300       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.6100      -8.8900     -14.7300       0.3000       0.3800       0.2700       0.0000       0.0000       0.0000      11.6200     610.4000
   1976.0000      92.0000      21.2572      21.0000      15.0000      26.0000       0.4400      14.3200      32.5500      -5.4600     131.3784     -24.6800       9.6000     -14.3900       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.6800      -9.6000     -14.3900       0.2600       0.2900       0.3200       0.0000       0.0000       0.0000      10.8100     609.9000
   1976.0000      92.0000      21.2683      21.0000      16.0000       6.0000       0.4400      14.3200      32.5400      -5.4600     131.3749     -24.9200       9.8900     -14.2200       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      24.9200      -9.8900     -14.2200       0.3100       0.5800       0.4100       0.0000       0.0000       0.0000      12.4200     613.9000
   1976.0000      92.0000      21.2797      21.0000      16.0000      47.0000       0.4400      14.3200      32.5400      -5.4600     131.3817     -25.1200       9.0200     -14.2300       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      25.1200      -9.0200     -14.2300       0.2200       0.4900       0.4000       0.0000       0.0000       0.0000      11.0500     608.1000
   1976.0000      92.0000      21.5925      21.0000      35.0000      33.0000       0.4400      14.3600      32.4000      -5.4600     131.4265     -27.9600       6.9400      -7.2600     547.0861     -31.1616       5.4516    1639.0000       8.9200     548.0000  626355.0000      -3.2600      -0.5700      27.9600      -6.9400      -7.2600       0.1700       0.2800       0.4000       0.0000       0.0000       0.0000       9.9200     584.4000
   1976.0000      92.0000      21.5983      21.0000      35.0000      54.0000       0.4400      14.3600      32.3900      -5.4600     131.4200     -28.0200       6.9300      -7.4300       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      28.0200      -6.9300      -7.4300       0.1800       0.2900       0.3800       0.0000       0.0000       0.0000      12.3600     608.4000
   1976.0000      92.0000      21.6097      21.0000      36.0000      35.0000       0.4400      14.3600      32.3900      -5.4600     131.4267     -27.9700       6.7900      -7.5600       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      27.9700      -6.7900      -7.5600       0.1500       0.3100       0.3300       0.0000       0.0000       0.0000       9.5400     586.6000
   1976.0000      92.0000      21.6208      21.0000      37.0000      15.0000       0.4400      14.3600      32.3800      -5.4600     131.4233     -27.8500       7.2900      -7.2800       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      27.8500      -7.2900      -7.2800       0.1500       0.4300       0.3300       0.0000       0.0000       0.0000      12.8300     606.7000
   1976.0000      92.0000      21.6322      21.0000      37.0000      56.0000       0.4400      14.3600      32.3800      -5.4600     131.4300     -27.5800       7.1800      -7.6000       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      27.5800      -7.1800      -7.6000       0.3400       0.6100       0.4100       0.0000       0.0000       0.0000      10.0600     581.8000
   1976.0000      92.0000      21.6433      21.0000      38.0000      36.0000       0.4400      14.3600      32.3700      -5.4600     131.4266     -26.9800       8.7400      -7.7700       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.9800      -8.7400      -7.7700       0.2400       0.5400       0.4100       0.0000       0.0000       0.0000      13.6200     604.7000
   1976.0000      92.0000      21.6547      21.0000      39.0000      17.0000       0.4400      14.3600      32.3700      -5.4600     131.4333     -26.4400       9.7100      -7.9000       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.4400      -9.7100      -7.9000       0.2400       0.4500       0.4500       0.0000       0.0000       0.0000      10.5600     577.9000
   1976.0000      92.0000      21.6658      21.0000      39.0000      57.0000       0.4400      14.3600      32.3600      -5.4600     131.4299     -26.3300       9.5400      -8.3800       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.3300      -9.5400      -8.3800       0.3000       0.5300       0.6200       0.0000       0.0000       0.0000      13.5600     603.1000
   1976.0000      92.0000      21.6772      21.0000      40.0000      38.0000       0.4400      14.3600      32.3600      -5.4600     131.4366     -27.2000       7.7200      -8.1500       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      27.2000      -7.7200      -8.1500       0.5900       0.9000       0.9100       0.0000       0.0000       0.0000      10.1400     580.9000
   1976.0000      92.0000      21.6883      21.0000      41.0000      18.0000       0.4400      14.3700      32.3500      -5.4600     131.4332     -27.5400       7.4900      -7.2300     559.3390     -48.3457      -9.2116    1639.0000       9.2500     561.5000  455954.0000      -4.9400       0.9400      27.5400      -7.4900      -7.2300       0.4400       0.8000       0.5800       0.0000       0.0000       0.0000      13.1200     593.8000
   1976.0000      92.0000      21.6997      21.0000      41.0000      59.0000       0.4400      14.3700      32.3500      -5.4600     131.4399     -27.0500       8.3200      -7.5000       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      27.0500      -8.3200      -7.5000       0.4800       0.7700       1.0500       0.0000       0.0000       0.0000      10.7000     574.5000
   1976.0000      92.0000      21.7108      21.0000      42.0000      39.0000       0.4400      14.3700      32.3400      -5.4600     131.4365     -26.9300       8.8100      -7.5200       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.9300      -8.8100      -7.5200       0.3700       0.6500       0.6500       0.0000       0.0000       0.0000      13.4100     595.1000
   1976.0000      92.0000      21.7222      21.0000      43.0000      20.0000       0.4400      14.3700      32.3400      -5.4600     131.4432     -26.9300       9.0200      -7.3400       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.9300      -9.0200      -7.3400       0.1900       0.2600       0.4700       0.0000       0.0000       0.0000      10.4100     580.2000
   1976.0000      92.0000      21.7333      21.0000      44.0000       0.0000       0.4400      14.3700      32.3400      -5.4600     131.4498     -26.8200       9.2300      -7.4400     561.4140     -27.7524      -0.6867    1639.0000       9.6500     562.1000  568659.0000      -2.8300       0.0700      26.8200      -9.2300      -7.4400       0.2800       0.3600       0.5800       0.0000       0.0000       0.0000      13.2000     602.3000
   1976.0000      92.0000      21.7447      21.0000      44.0000      41.0000       0.4400      14.3700      32.3300      -5.4600     131.4465     -27.1200       8.3200      -7.3100     560.2369      -9.6812      14.1832    1639.0000       8.8800     560.5000  472371.0000      -0.9900      -1.4500      27.1200      -8.3200      -7.3100       0.3600       0.8800       0.8400       0.0000       0.0000       0.0000      10.5100     576.7000
   1976.0000      92.0000      21.7558      21.0000      45.0000      21.0000       0.4400      14.3700      32.3200      -5.4600     131.4430     -26.7300       9.2000      -7.6000     560.2389     -22.3056      -4.4037    1639.0000       9.1100     560.7000  482659.0000      -2.2800       0.4500      26.7300      -9.2000      -7.6000       0.4300       0.5400       0.7600       0.0000       0.0000       0.0000      13.4500     594.6000
   1976.0000      92.0000      21.7672      21.0000      46.0000       2.0000       0.4400      14.3700      32.3200      -5.4600     131.4498     -26.6300       9.8200      -8.0300     575.1226     -23.4009      -1.3060    1639.0000       8.4000     575.6000  395026.0000      -2.3300       0.1300      26.6300      -9.8200      -8.0300       0.5000       1.2500       0.8400       0.0000       0.0000       0.0000       9.9100     578.6000
   1976.0000      92.0000      21.7783      21.0000      46.0000      42.0000       0.4400      14.3700      32.3100      -5.4600     131.4463     -26.2300      10.9100      -8.2000       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.2300     -10.9100      -8.2000       0.3100       0.6600       0.6200       0.0000       0.0000       0.0000      12.3200     605.9000
   1976.0000      92.0000      21.7897      21.0000      47.0000      23.0000       0.4400      14.3800      32.3100      -5.4500     131.4531     -27.0200       7.9600      -8.9700     563.4924     -20.8593      11.7131    1639.0000       8.5500     564.0000  454898.0000      -2.1200      -1.1900      27.0200      -7.9600      -8.9700       0.2200       0.3300       0.5800       0.0000       0.0000       0.0000       9.6400     581.0000
   1976.0000      92.0000      21.8008      21.0000      48.0000       3.0000       0.4400      14.3800      32.3100      -5.4500     131.4596     -26.9700       7.5500      -9.5000       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.9700      -7.5500      -9.5000       0.5300       1.4100       1.5500       0.0000       0.0000       0.0000      12.8200     603.9000
   1976.0000      92.0000      21.8122      21.0000      48.0000      44.0000       0.4400      14.3800      32.3000      -5.4500     131.4564     -26.4800       7.6900     -11.0400       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.4800      -7.6900     -11.0400       0.3300       0.7300       0.5700       0.0000       0.0000       0.0000       9.2900     582.1000
   1976.0000      92.0000      21.8233      21.0000      49.0000      24.0000       0.4400      14.3800      32.2900      -5.4500     131.4529     -26.3200       8.9900     -10.2000       0.0000      -0.0000      -0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      26.3200      -8.9900     -10.2000       0.3600       0.6200       0.7600       0.0000       0.0000       0.0000      12.5700     605.2000
   1976.0000      92.0000      21.8347      21.0000      50.0000       5.0000       0.4400      14.3800      32.2900      -5.4500     131.4597     -25.9400       8.8400     -11.1500     560.5767     -15.1688      -4.5023    1639.0000       8.3900     560.8000  476780.0000      -1.5500       0.4600      25.9400      -8.8400     -11.1500       0.5000       1.1000       0.9900       0.0000       0.0000       0.0000       9.1800     578.5000
