,helios_number,year,day,hour,minute,second,data_number,B_xse,B_yse,B_zse,B,dechr,delta T
2066,2,76,92,3,45,24,8,15.21,-6.26,7.3,18.05,3.756666667,0.001666667
2067,2,76,92,3,45,30,8,15.5,-6.35,6.94,18.16,3.758333333,0.001666667
2068,2,76,92,3,45,36,8,14.83,-6.55,7.85,18.05,3.76,0.001666667
2069,2,76,92,3,45,42,8,14.67,-7.25,7.56,18.05,3.761666667,0.001666667
2070,2,76,92,3,45,48,8,14.34,-7.65,7.87,18.08,3.763333333,0.001666667
2071,2,76,92,3,45,54,8,14.21,-7.77,7.75,17.98,3.765,0.001666667
2072,2,76,92,3,46,0,8,14.19,-8.05,7.94,18.17,3.766666667,0.001666667
2073,2,76,92,3,46,6,8,14.27,-8.48,7.22,18.13,3.768333333,0.001666667
2074,2,76,92,3,46,12,8,14.39,-8.04,7.22,18.03,3.77,0.001666667
2075,2,76,92,3,46,18,8,14.69,-7.35,7.41,18.05,3.771666667,0.001666667
2076,2,76,92,3,46,24,8,14.52,-7.4,7.87,18.12,3.773333333,0.001666667
2077,2,76,92,3,46,30,8,14.3,-7.77,7.82,18.12,3.775,0.001666667
2078,2,76,92,3,46,36,8,13.77,-9.05,7.36,18.09,3.776666667,0.001666667
2079,2,76,92,3,46,42,8,14.34,-8.62,6.83,18.1,3.778333333,0.001666667
2080,2,76,92,3,46,48,8,14.79,-7.9,6.69,18.1,3.78,0.001666667
2081,2,76,92,3,46,54,8,14.48,-8.63,6.07,17.93,3.781666667,0.001666667
2082,2,76,92,3,47,0,8,14.61,-8.62,6.1,18.05,3.783333333,0.001666667
2083,2,76,92,3,47,6,8,14.66,-8.18,6.26,17.96,3.785,0.001666667
2084,2,76,92,3,47,12,8,14.52,-8.55,6.03,17.93,3.786666667,0.001666667
2085,2,76,92,3,47,18,8,14.18,-9.3,5.86,17.97,3.788333333,0.001666667
2086,2,76,92,3,47,24,8,14.46,-9.21,5.57,18.08,3.79,0.001666667
2087,2,76,92,3,47,30,8,13.99,-11.08,2.86,18.1,3.791666667,0.001666667
2088,2,76,92,3,47,36,8,13.86,-10.96,3.07,17.96,3.793333333,0.001666667
2089,2,76,92,3,47,42,8,13.55,-10.81,3.61,17.76,3.795,0.001666667
2090,2,76,92,3,47,48,8,13.63,-8.92,6.07,17.46,3.796666667,0.001666667
2091,2,76,92,3,47,54,8,12.26,-12.04,1.42,17.43,3.798333333,0.001666667
2092,2,76,92,3,48,0,8,12.78,-9.56,6.51,17.31,3.8,0.001666667
2093,2,76,92,3,48,6,8,12.83,-8.42,7.85,17.38,3.801666667,0.001666667
2094,2,76,92,3,48,12,8,13.32,-7.73,8.14,17.48,3.803333333,0.001666667
2095,2,76,92,3,48,18,8,12.73,-5.87,10.33,17.56,3.805,0.001666667
2096,2,76,92,3,48,24,8,12.04,-5.22,11.64,17.64,3.806666667,0.001666667
2097,2,76,92,3,48,30,8,11.19,-4.75,12.89,17.82,3.808333333,0.001666667
2098,2,76,92,3,48,36,8,11.51,-6.86,11.23,17.55,3.81,0.001666667
2099,2,76,92,3,48,42,8,11.79,-7.24,10.53,17.5,3.811666667,0.001666667
2100,2,76,92,3,48,48,8,12.48,-6.34,10.74,17.7,3.813333333,0.001666667
2101,2,76,92,3,48,54,8,11.61,-5.51,11.99,17.64,3.815,0.001666667
2102,2,76,92,3,49,0,8,12.44,-6.3,10.83,17.71,3.816666667,0.001666667
2103,2,76,92,3,49,6,8,13.15,-6.45,9.92,17.74,3.818333333,0.001666667
2104,2,76,92,3,49,12,8,12.64,-4.85,11.03,17.52,3.82,0.001666667
2105,2,76,92,3,49,18,8,10.37,-3.11,14.11,17.88,3.821666667,0.001666667
2106,2,76,92,3,49,24,8,9.51,-2.68,14.99,18,3.823333333,0.001666667
2107,2,76,92,3,49,30,8,11.2,-3.16,13.36,17.77,3.825,0.001666667
2108,2,76,92,3,49,36,8,11.55,-3.49,12.35,17.35,3.826666667,0.001666667
2109,2,76,92,3,49,42,8,11.67,-4.26,12.65,17.79,3.828333333,0.001666667
2110,2,76,92,3,49,48,8,12.9,-5.17,11.14,17.86,3.83,0.001666667
2111,2,76,92,3,49,54,8,13.01,-6.16,10.58,17.9,3.831666667,0.001666667
2112,2,76,92,3,50,0,8,12.99,-4.74,11.74,18.24,3.833333333,0.001666667
2113,2,76,92,3,50,6,8,11.95,-3.29,13.55,18.52,3.835,0.001666667
2114,2,76,92,3,50,12,8,11.35,-1.67,14.48,18.52,3.836666667,0.001666667
2115,2,76,92,3,50,18,8,11.18,-2.11,14.58,18.61,3.838333333,0.001666667
2116,2,76,92,3,50,24,8,10.88,-2.62,14.64,18.49,3.84,0.001666667
2117,2,76,92,3,50,30,8,10.82,-3.41,14.46,18.58,3.841666667,0.001666667
2118,2,76,92,3,50,36,8,11.4,-6.47,13.13,18.65,3.843333333,0.001666667
2119,2,76,92,3,50,42,8,9.17,-4.58,15.51,18.71,3.845,0.001666667
2120,2,76,92,3,50,48,8,9.54,-4.71,15.24,18.67,3.846666667,0.001666667
2121,2,76,92,3,50,54,8,8.52,-5.55,15.65,18.74,3.848333333,0.001666667
2122,2,76,92,3,51,0,8,8.27,-5.73,15.67,18.77,3.85,0.001666667
2123,2,76,92,3,51,6,8,10.75,-5.97,13.7,18.52,3.851666667,0.001666667
2124,2,76,92,3,51,12,8,9.7,-6.11,14.47,18.54,3.853333333,0.001666667
2125,2,76,92,3,51,18,8,9.64,-7.01,13.93,18.41,3.855,0.001666667
2126,2,76,92,3,51,24,8,8.38,-7.29,14.88,18.7,3.856666667,0.001666667
2127,2,76,92,3,51,30,8,9.68,-5.77,14.73,18.62,3.858333333,0.001666667
2128,2,76,92,3,51,36,8,10.95,-6.28,13.56,18.62,3.86,0.001666667
2129,2,76,92,3,51,42,8,10.35,-6.47,14.08,18.71,3.861666667,0.001666667
2130,2,76,92,3,51,48,8,10.04,-6.97,13.81,18.78,3.863333333,0.001666667
2131,2,76,92,3,51,54,8,11.33,-8.76,11.58,18.44,3.865,0.001666667
2132,2,76,92,3,52,0,8,11.19,-7.6,12.43,18.47,3.866666667,0.001666667
2133,2,76,92,3,52,6,8,10.86,-6.4,13.59,18.65,3.868333333,0.001666667
2134,2,76,92,3,52,12,8,9.35,-6.12,14.85,18.66,3.87,0.001666667
2135,2,76,92,3,52,18,8,9.49,-4.71,14.93,18.39,3.871666667,0.001666667
2136,2,76,92,3,52,24,8,9,-4.89,15.56,18.7,3.873333333,0.001666667
2137,2,76,92,3,52,30,8,8.1,-5.44,15.7,18.69,3.875,0.001666667
2138,2,76,92,3,52,36,8,7.4,-5.9,15.87,18.56,3.876666667,0.001666667
2139,2,76,92,3,52,42,8,8.6,-5.91,15.77,19,3.878333333,0.001666667
2140,2,76,92,3,52,48,8,10.21,-5.48,14.63,18.76,3.88,0.001666667
2141,2,76,92,3,52,54,8,8.97,-5.24,15.87,19.04,3.881666667,0.001666667
2142,2,76,92,3,53,0,8,8.46,-5.69,15.78,18.9,3.883333333,0.001666667
2143,2,76,92,3,53,6,8,6.98,-4.98,16.85,18.99,3.885,0.001666667
2144,2,76,92,3,53,12,8,7.83,-4.16,16.83,19.14,3.886666667,0.001666667
2145,2,76,92,3,53,18,8,7.81,-4.59,16.73,19.08,3.888333333,0.001666667
2146,2,76,92,3,53,24,8,8.74,-5.11,16.23,19.2,3.89,0.001666667
2147,2,76,92,3,53,30,8,8.17,-5.57,16.13,19.03,3.891666667,0.001666667
2148,2,76,92,3,53,36,8,8.85,-7.12,14.91,18.82,3.893333333,0.001666667
2149,2,76,92,3,53,42,8,8.56,-6.05,15.25,18.59,3.895,0.001666667
2150,2,76,92,3,53,48,8,8.38,-5.62,15.96,18.97,3.896666667,0.001666667
2151,2,76,92,3,53,54,8,8.79,-5.53,15.65,18.86,3.898333333,0.001666667
2152,2,76,92,3,54,0,8,7.68,-5.03,16.49,18.94,3.9,0.001666667
2153,2,76,92,3,54,6,8,7.56,-5.62,16.41,18.97,3.901666667,0.001666667
2154,2,76,92,3,54,12,8,8.95,-4.98,15.44,18.83,3.903333333,0.001666667
2155,2,76,92,3,54,18,8,8.38,-6.14,15.78,19.12,3.905,0.001666667
2156,2,76,92,3,54,24,8,9.85,-5.01,15.05,18.87,3.906666667,0.001666667
2157,2,76,92,3,54,30,8,11.02,-5.35,14.07,18.77,3.908333333,0.001666667
2158,2,76,92,3,54,36,8,12.81,-4.77,12.98,18.92,3.91,0.001666667
2159,2,76,92,3,54,42,8,14.51,-3.86,11.14,18.79,3.911666667,0.001666667
2160,2,76,92,3,54,48,8,13.95,-3.99,11.82,18.78,3.913333333,0.001666667
2161,2,76,92,3,54,54,8,14.61,-3.52,11.51,18.99,3.915,0.001666667
2162,2,76,92,3,55,0,8,7.22,-5.11,17.04,19.36,3.916666667,0.001666667
2163,2,76,92,3,55,6,8,5.5,-5.5,17.54,19.28,3.918333333,0.001666667
2164,2,76,92,3,55,12,8,5.82,-5.81,17.43,19.35,3.92,0.001666667
2165,2,76,92,3,55,18,8,6.2,-5.48,17.34,19.31,3.921666667,0.001666667
2166,2,76,92,3,55,24,8,6.64,-5.71,17.1,19.33,3.923333333,0.001666667
2167,2,76,92,3,55,30,8,5.99,-6.14,17.07,19.21,3.925,0.001666667
2168,2,76,92,3,55,36,8,5.72,-6.05,17.26,19.26,3.926666667,0.001666667
2169,2,76,92,3,55,42,8,5.41,-4.57,17.84,19.3,3.928333333,0.001666667
2170,2,76,92,3,55,48,8,6.07,-4.34,17.79,19.46,3.93,0.001666667
2171,2,76,92,3,55,54,8,5.27,-3.89,18.11,19.38,3.931666667,0.001666667
2172,2,76,92,3,56,0,8,5.26,-3.9,18.06,19.34,3.933333333,0.001666667
2173,2,76,92,3,56,6,8,4.87,-3.6,18.17,19.25,3.935,0.001666667
2174,2,76,92,3,56,12,8,4.92,-3.89,18.2,19.36,3.936666667,0.001666667
2175,2,76,92,3,56,18,8,5.55,-3.19,18.15,19.36,3.938333333,0.001666667
2176,2,76,92,3,56,24,8,12.43,-5.2,13.22,19.17,3.94,0.001666667
2177,2,76,92,3,56,30,8,12.8,-4.81,12.88,18.84,3.941666667,0.001666667
2178,2,76,92,3,56,36,8,11.93,-4.93,13.82,18.96,3.943333333,0.001666667
2179,2,76,92,3,56,42,8,12.21,-5.14,13.46,18.96,3.945,0.001666667
2180,2,76,92,3,56,48,8,11.32,-5.15,13.93,18.84,3.946666667,0.001666667
2181,2,76,92,3,56,54,8,6.41,-4.63,17.43,19.24,3.948333333,0.001666667
2182,2,76,92,3,57,0,8,4.91,-5.43,17.93,19.46,3.95,0.001666667
2183,2,76,92,3,57,6,8,5.92,-6.42,17.02,19.26,3.951666667,0.001666667
2184,2,76,92,3,57,12,8,9.55,-5.91,15.24,19.03,3.953333333,0.001666667
2185,2,76,92,3,57,18,8,10.1,-5.3,15.46,19.29,3.955,0.001666667
2186,2,76,92,3,57,24,8,10.3,-4.87,15.19,19.05,3.956666667,0.001666667
2187,2,76,92,3,57,30,8,10.58,-3.13,15.53,19.14,3.958333333,0.001666667
2188,2,76,92,3,57,36,8,9.82,-3.78,16.02,19.26,3.96,0.001666667
2189,2,76,92,3,57,42,8,9.41,-5.13,15.82,19.18,3.961666667,0.001666667
2190,2,76,92,3,57,48,8,8.8,-3.86,16.52,19.2,3.963333333,0.001666667
2191,2,76,92,3,57,54,8,11.19,-4.35,14.73,19.15,3.965,0.001666667
2192,2,76,92,3,58,0,8,11.82,-4.83,14.12,19.13,3.966666667,0.001666667
2193,2,76,92,3,58,6,8,11.55,-3.77,14.41,18.94,3.968333333,0.001666667
2194,2,76,92,3,58,12,8,10.28,-5.06,15.18,19.16,3.97,0.001666667
2195,2,76,92,3,58,18,8,8.89,-2.95,16.76,19.32,3.971666667,0.001666667
2196,2,76,92,3,58,24,8,9.15,-2.79,16.61,19.31,3.973333333,0.001666667
2197,2,76,92,3,58,30,8,9.42,-3.53,16.38,19.43,3.975,0.001666667
2198,2,76,92,3,58,36,8,12.09,-3.97,14.22,19.42,3.976666667,0.001666667
2199,2,76,92,3,58,42,8,11.9,-3.71,14.31,19.05,3.978333333,0.001666667
2200,2,76,92,3,58,48,8,12.55,-5.37,13.37,19.23,3.98,0.001666667
2201,2,76,92,3,58,54,8,12.76,-4.72,13.29,19.07,3.981666667,0.001666667
2202,2,76,92,3,59,0,8,11.42,-3.08,15.1,19.29,3.983333333,0.001666667
2203,2,76,92,3,59,6,8,11.15,-1.89,15.53,19.31,3.985,0.001666667
2204,2,76,92,3,59,12,8,10.96,-1.26,15.61,19.26,3.986666667,0.001666667
2205,2,76,92,3,59,18,8,9.79,-2.97,16.42,19.46,3.988333333,0.001666667
2206,2,76,92,3,59,24,8,10.17,-4.81,15.6,19.32,3.99,0.001666667
2207,2,76,92,3,59,30,8,8.18,-3.81,16.74,19.36,3.991666667,0.001666667
2208,2,76,92,3,59,36,8,5.53,-1.96,18.08,19.27,3.993333333,0.001666667
2209,2,76,92,3,59,42,8,7.53,-4,16.7,19.15,3.995,0.001666667
2210,2,76,92,3,59,48,8,5.3,-2.17,18.29,19.29,3.996666667,0.001666667
2211,2,76,92,3,59,54,8,6.61,-4.52,17.57,19.49,3.998333333,0.001666667
2212,2,76,92,4,0,0,8,6.73,-4.73,17.25,19.21,4,0.001666667
2213,2,76,92,4,0,6,8,7.11,-4.43,17.38,19.4,4.001666667,0.001666667
2214,2,76,92,4,0,12,8,8.86,-2.52,16.75,19.22,4.003333333,0.001666667
2215,2,76,92,4,0,18,8,8.37,-3.21,16.77,19.13,4.005,0.001666667
2216,2,76,92,4,0,24,8,7.91,-3.98,17.02,19.34,4.006666667,0.001666667
2217,2,76,92,4,0,30,8,9.12,-4.91,15.99,19.19,4.008333333,0.001666667
2218,2,76,92,4,0,36,8,8.93,-7.53,15,19.08,4.01,0.001666667
2219,2,76,92,4,0,42,8,10.29,-7.21,14.37,19.13,4.011666667,0.001666667
2220,2,76,92,4,0,48,8,10.23,-6.57,14.56,19.21,4.013333333,0.001666667
2221,2,76,92,4,0,54,8,7.82,-4.59,17.14,19.49,4.015,0.001666667
2222,2,76,92,4,1,0,8,8.13,-4.44,17.14,19.52,4.016666667,0.001666667
2223,2,76,92,4,1,6,8,6.64,-3.37,17.81,19.49,4.018333333,0.001666667
2224,2,76,92,4,1,12,8,5.52,-2.48,18.46,19.55,4.02,0.001666667
2225,2,76,92,4,1,18,8,5.12,-2.84,18.67,19.66,4.021666667,0.001666667
2226,2,76,92,4,1,24,8,4.84,-2.95,18.63,19.58,4.023333333,0.001666667
2227,2,76,92,4,1,30,8,4.9,-2.97,18.48,19.41,4.025,0.001666667
2228,2,76,92,4,1,36,8,4.84,-4.31,18.1,19.33,4.026666667,0.001666667
2229,2,76,92,4,1,42,8,4.45,-4.92,17.88,19.14,4.028333333,0.001666667
2230,2,76,92,4,1,48,8,4.35,-3.38,18.4,19.27,4.03,0.001666667
2231,2,76,92,4,1,54,8,6.28,-3.3,17.54,19.07,4.031666667,0.001666667
2232,2,76,92,4,2,0,8,7.21,-3.67,17.35,19.24,4.033333333,0.001666667
2233,2,76,92,4,2,6,8,7.13,-4.23,17.31,19.33,4.035,0.001666667
2234,2,76,92,4,2,12,8,7.35,-4.99,16.85,19.16,4.036666667,0.001666667
2235,2,76,92,4,2,18,8,7.19,-4.79,17.02,19.17,4.038333333,0.001666667
2236,2,76,92,4,2,24,8,6.71,-4.6,17.45,19.34,4.04,0.001666667
2237,2,76,92,4,2,30,8,6.96,-4.29,17.21,19.16,4.041666667,0.001666667
2238,2,76,92,4,2,36,8,6.64,-6.15,16.77,19.16,4.043333333,0.001666667
2239,2,76,92,4,2,42,8,7.53,-5,16.8,19.17,4.045,0.001666667
2240,2,76,92,4,2,48,8,5.95,-6.09,17.28,19.35,4.046666667,0.001666667
2241,2,76,92,4,2,54,8,7.42,-5.6,16.9,19.37,4.048333333,0.001666667
2242,2,76,92,4,3,0,8,9.41,-5.03,16.15,19.43,4.05,0.001666667
2243,2,76,92,4,3,6,8,9.38,-5.44,16.16,19.53,4.051666667,0.001666667
2244,2,76,92,4,3,12,8,7.25,-6.19,16.81,19.43,4.053333333,0.001666667
2245,2,76,92,4,3,18,8,6.28,-5.79,16.89,19.08,4.055,0.001666667
2246,2,76,92,4,3,24,8,7.35,-5.02,17,19.31,4.056666667,0.001666667
2247,2,76,92,4,3,30,8,6.46,-5.67,17.45,19.53,4.058333333,0.001666667
2248,2,76,92,4,3,36,8,8.13,-5.19,17.02,19.62,4.06,0.001666667
2249,2,76,92,4,3,42,8,8.72,-5.25,16.66,19.6,4.061666667,0.001666667
2250,2,76,92,4,3,48,8,8.3,-5.99,16.75,19.72,4.063333333,0.001666667
2251,2,76,92,4,3,54,8,6.95,-6.64,17.16,19.75,4.065,0.001666667
2252,2,76,92,4,4,0,8,6.41,-6.68,17.49,19.96,4.066666667,0.001666667
2253,2,76,92,4,4,6,8,8.16,-6.14,16.82,19.77,4.068333333,0.001666667
2254,2,76,92,4,4,12,8,7.44,-6.65,17.17,19.96,4.07,0.001666667
2255,2,76,92,4,4,18,8,7.14,-7.05,17.12,19.97,4.071666667,0.001666667
2256,2,76,92,4,4,24,8,7.06,-5.96,17.62,19.96,4.073333333,0.001666667
2257,2,76,92,4,4,30,8,5.91,-7.07,17.86,20.21,4.075,0.001666667
2258,2,76,92,4,4,36,8,3.8,-6.37,18.6,20.13,4.076666667,0.001666667
2259,2,76,92,4,4,42,8,4.78,-6.15,18.29,19.99,4.078333333,0.001666667
2260,2,76,92,4,4,48,8,6.63,-5.22,17.92,19.89,4.08,0.001666667
2261,2,76,92,4,4,54,8,7.07,-5.59,17.64,19.94,4.081666667,0.001666667
2262,2,76,92,4,5,0,8,6.66,-6.39,17.59,19.95,4.083333333,0.001666667
2263,2,76,92,4,5,6,8,6.96,-5.5,17.87,20.01,4.085,0.001666667
2264,2,76,92,4,5,12,8,7.02,-4.75,18.01,20.06,4.086666667,0.001666667
2265,2,76,92,4,5,18,8,7.32,-5.05,17.78,19.94,4.088333333,0.001666667
2266,2,76,92,4,5,24,8,6.97,-5.16,17.74,19.92,4.09,0.001666667
2267,2,76,92,4,5,30,8,8.66,-3.46,17.33,19.83,4.091666667,0.001666667
2268,2,76,92,4,5,36,8,8.22,-2.47,17.76,19.8,4.093333333,0.001666667
2269,2,76,92,4,5,42,8,8.14,-2.15,17.93,19.91,4.095,0.001666667
2270,2,76,92,4,5,48,8,10.06,-3.11,16.6,19.76,4.096666667,0.001666667
2271,2,76,92,4,5,54,8,10.27,-3.48,16.44,19.75,4.098333333,0.001666667
2272,2,76,92,4,6,0,8,9.65,-4.84,16.35,19.69,4.1,0.001666667
2273,2,76,92,4,6,6,8,8.67,-5.27,16.64,19.64,4.101666667,0.001666667
2274,2,76,92,4,6,12,8,8.77,-5.79,16.54,19.69,4.103333333,0.001666667
2275,2,76,92,4,6,18,8,10.04,-5.25,15.99,19.71,4.105,0.001666667
2276,2,76,92,4,6,24,8,10.38,-5.35,15.67,19.58,4.106666667,0.001666667
2277,2,76,92,4,6,30,8,10.64,-5.51,15.44,19.61,4.108333333,0.001666667
2278,2,76,92,4,6,36,8,10.89,-5.83,15.09,19.58,4.11,0.001666667
2279,2,76,92,4,6,42,8,11.7,-6.36,14.24,19.57,4.111666667,0.001666667
2280,2,76,92,4,6,48,8,12.3,-7,13.47,19.65,4.113333333,0.001666667
2281,2,76,92,4,6,54,8,10.38,-7.15,14.75,19.6,4.115,0.001666667
2282,2,76,92,4,7,0,8,10.48,-8.02,14.37,19.56,4.116666667,0.001666667
2283,2,76,92,4,7,6,8,9.16,-8.17,15.2,19.69,4.118333333,0.001666667
2284,2,76,92,4,7,12,8,13.51,-3.73,12.09,19.2,4.12,0.001666667
2285,2,76,92,4,7,18,8,15.84,1.93,10.67,19.39,4.121666667,0.001666667
2286,2,76,92,4,7,24,8,15.1,0.46,11.84,19.51,4.123333333,0.001666667
2287,2,76,92,4,7,30,8,14.48,1.11,12.37,19.53,4.125,0.001666667
2288,2,76,92,4,7,36,8,10.43,1.85,15.95,19.75,4.126666667,0.001666667
2289,2,76,92,4,7,42,8,9.54,-1.11,16.97,19.7,4.128333333,0.001666667
2290,2,76,92,4,7,48,8,11.07,0.34,16.15,19.71,4.13,0.001666667
2291,2,76,92,4,7,54,8,10.41,1.75,16.49,19.79,4.131666667,0.001666667
2292,2,76,92,4,8,0,8,11.24,-0.75,16.04,19.72,4.133333333,0.001666667
2293,2,76,92,4,8,6,8,10.45,-1.23,16.58,19.75,4.135,0.001666667
2294,2,76,92,4,8,12,8,10.97,-1.85,16.23,19.8,4.136666667,0.001666667
2295,2,76,92,4,8,18,8,12.96,-4.04,13.81,19.59,4.138333333,0.001666667
2296,2,76,92,4,8,24,8,13.39,-4.43,13.13,19.42,4.14,0.001666667
2297,2,76,92,4,8,30,8,12.54,-5.28,13.88,19.5,4.141666667,0.001666667
2298,2,76,92,4,8,36,8,12.86,-6.48,12.63,19.37,4.143333333,0.001666667
2299,2,76,92,4,8,42,8,13.43,-5.73,12.44,19.3,4.145,0.001666667
2300,2,76,92,4,8,48,8,14.71,-4.36,11.7,19.37,4.146666667,0.001666667
2301,2,76,92,4,8,54,8,14.5,-4.34,11.79,19.23,4.148333333,0.001666667
2302,2,76,92,4,9,0,8,14.61,-4.44,11.54,19.18,4.15,0.001666667
2303,2,76,92,4,9,6,8,13.39,-5.09,13.01,19.39,4.151666667,0.001666667
2304,2,76,92,4,9,12,8,14.21,-5.24,11.93,19.32,4.153333333,0.001666667
2305,2,76,92,4,9,18,8,13.91,-5.38,12.21,19.32,4.155,0.001666667
2306,2,76,92,4,9,24,8,13.23,-5.83,12.84,19.4,4.156666667,0.001666667
2307,2,76,92,4,9,30,8,13.54,-5.98,12.17,19.27,4.158333333,0.001666667
2308,2,76,92,4,9,36,8,12.74,-7.27,12.31,19.24,4.16,0.001666667
2309,2,76,92,4,9,42,8,13.55,-5.46,12.74,19.51,4.161666667,0.001666667
2310,2,76,92,4,9,48,8,13.46,-5.37,12.9,19.47,4.163333333,0.001666667
2311,2,76,92,4,9,54,8,13.98,-6.02,11.88,19.48,4.165,0.001666667
2312,2,76,92,4,10,0,8,12.69,-5.46,13.73,19.56,4.166666667,0.001666667
2313,2,76,92,4,10,6,8,12.9,-5.28,13.82,19.68,4.168333333,0.001666667
2314,2,76,92,4,10,12,8,11.61,-4.05,14.88,19.42,4.17,0.001666667
2315,2,76,92,4,10,18,8,11.6,-5.17,14.25,19.25,4.171666667,0.001666667
2316,2,76,92,4,10,24,8,11.38,-5.74,14.27,19.18,4.173333333,0.001666667
2317,2,76,92,4,10,30,8,7.62,-3.17,17.41,19.53,4.175,0.001666667
2318,2,76,92,4,10,36,8,6.14,-2.79,18.2,19.55,4.176666667,0.001666667
2319,2,76,92,4,10,42,8,7.8,-4.19,17.3,19.68,4.178333333,0.001666667
2320,2,76,92,4,10,48,8,11.99,-7.34,12.89,19.14,4.18,0.001666667
2321,2,76,92,4,10,54,8,10.03,-6.19,15.17,19.38,4.181666667,0.001666667
2322,2,76,92,4,11,0,8,11.44,-5.82,14.26,19.38,4.183333333,0.001666667
2323,2,76,92,4,11,6,8,15.2,-9.38,5.98,19.03,4.185,0.001666667
2324,2,76,92,4,11,12,8,14.51,-10.05,5.94,18.74,4.186666667,0.001666667
2325,2,76,92,4,11,18,8,11.78,-9.33,11.28,18.93,4.188333333,0.001666667
2326,2,76,92,4,11,24,8,13.72,-11.09,5.5,18.71,4.19,0.001666667
2327,2,76,92,4,11,30,8,12.62,-8.93,5.82,18.68,4.191666667,0.001666667
2328,2,76,92,4,11,36,8,10.91,-6.69,14,19.23,4.193333333,0.001666667
2329,2,76,92,4,11,42,8,7.96,-5.86,16.12,19.37,4.195,0.001666667
2330,2,76,92,4,11,48,8,7.27,-8.49,15.43,19.28,4.196666667,0.001666667
2331,2,76,92,4,11,54,8,6.95,-9.36,14.24,19.15,4.198333333,0.001666667
2332,2,76,92,4,12,0,8,6.58,-11.06,13.65,18.95,4.2,0.001666667
2333,2,76,92,4,12,6,8,13.22,3.03,12.7,18.99,4.201666667,0.001666667
2334,2,76,92,4,12,12,8,11.99,-7.32,12.94,19.22,4.203333333,0.001666667
2335,2,76,92,4,12,18,8,12.66,-7.54,11.72,18.97,4.205,0.001666667
2336,2,76,92,4,12,24,8,13.48,-7.27,11.36,19.19,4.206666667,0.001666667
2337,2,76,92,4,12,30,8,12.41,-5.97,13.56,19.46,4.208333333,0.001666667
2338,2,76,92,4,12,36,8,13.02,-6.14,12.89,19.42,4.21,0.001666667
2339,2,76,92,4,12,42,8,13.83,-6.19,11.97,19.38,4.211666667,0.001666667
2340,2,76,92,4,12,48,8,13.8,-5.03,12.37,19.26,4.213333333,0.001666667
2341,2,76,92,4,12,54,8,13.36,-5.44,12.79,19.38,4.215,0.001666667
2342,2,76,92,4,13,0,8,13.79,-4.09,13.08,19.51,4.216666667,0.001666667
2343,2,76,92,4,13,6,8,14.19,-2.54,12.79,19.48,4.218333333,0.001666667
2344,2,76,92,4,13,12,8,14.45,-1.34,12.75,19.38,4.22,0.001666667
2345,2,76,92,4,13,18,8,13.33,-1.9,14,19.56,4.221666667,0.001666667
2346,2,76,92,4,13,24,8,13.55,-1.12,13.95,19.57,4.223333333,0.001666667
2347,2,76,92,4,13,30,8,14.29,-0.26,12.98,19.49,4.225,0.001666667
2348,2,76,92,4,13,36,8,13.84,0.84,13.85,19.7,4.226666667,0.001666667
2349,2,76,92,4,13,42,8,12.22,1.38,15.01,19.65,4.228333333,0.001666667
2350,2,76,92,4,13,48,8,11.24,0.08,15.89,19.6,4.23,0.001666667
2351,2,76,92,4,13,54,8,12.39,6.89,11.69,19.25,4.231666667,0.001666667
2352,2,76,92,4,14,0,8,12.4,1.75,14.42,19.33,4.233333333,0.001666667
2353,2,76,92,4,14,6,8,10.32,2.34,16.42,19.68,4.235,0.001666667
2354,2,76,92,4,14,12,8,9.24,4.07,16.52,19.53,4.236666667,0.001666667
2355,2,76,92,4,14,18,8,12.81,-1.06,13.71,19.21,4.238333333,0.001666667
2356,2,76,92,4,14,24,8,12.43,-9.59,10.21,18.98,4.24,0.001666667
2357,2,76,92,4,14,30,8,14.66,-8.08,8.83,18.97,4.241666667,0.001666667
2358,2,76,92,4,14,36,8,14.15,-8.07,9.64,19.05,4.243333333,0.001666667
2359,2,76,92,4,14,42,8,13.27,-9.26,9.92,19.06,4.245,0.001666667
2360,2,76,92,4,14,48,8,12.36,-10.29,9.59,18.96,4.246666667,0.001666667
2361,2,76,92,4,14,54,8,15.76,-4.14,9.87,19.14,4.248333333,0.001666667
